row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
1472,24136671,1543,2,"<【 격파형 임무 】:#ffd700>

<10>주제
　<야만족:#ffd700>을 극복하라.",2,"<[Battle Mission]:#ffd700>

Mission:
Defeat <The Tribesmen:#ffd700>",2,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<蠻族:#ffd700>。"
1473,2487503F,1566,1,"<【 타인의 꿈을 꾸고 있는 상태 】:#ffd700>
　꿈의 교차를 엿보는 자.


<【 권장 유닛 레벨 】:#ffd700>
　Lv.25～45",1,"<[Warrior, Dreamer, Journeyman]:#ffd700>
What lies beyond the veil?


<Recommended Level:#ffd700>
Lv.25-45",1,"<【 看著別人的夢境的狀態 】:#ffd700>
　 在夢境交接處觀望的人。


<【 推薦單位等級 】:#ffd700>
　 Lv.25～45"
1474,2.68E+08,1486,21,"<【 격파형 임무 】:#ffd700>

<10>투스쿨의 강가에서 우즈룻샤 병사를 봤다는 정보를 입수했다.
　밀정을 각지에 파견해 우즈룻샤 부흥을 꾀하는 듯하다.
　야만족의 계획을 저지하기 위해, 급히 투스쿨로 향하라!",21,"<[Battle Mission]:#ffd700>

Our information network has reported sightings of Uzurushan 
soldiers at the Tuskur riverbed. There may be a number covert 
squads in hiding, just waiting for their chance to instigate a 
rebellion. Put an end to their schemes before they begin!",21,"<【 擊敗型任務 】:#ffd700>

<10>聽說有人在圖斯庫爾的河灘看到烏茲魯沙的士兵。
　 烏茲魯沙似乎派遣密探到各地，試圖東山再起。
　 為了阻止蠻族的計畫，趕緊前往圖斯庫爾吧！"
1475,274DD28E,1548,2,"　전기 최종장 달성
　자유임무 12임무 이상 달성",2,"　 Complete the Final Chapter
　 Complete 12 Free Missions",2,"　 完成 戰記 最終章
　 完成 12 個以上的自由任務"
1476,3803F5BB,1480,27,"<【 격파형/파괴형 임무 】:#ffd700>

<10>우즈룻샤 병사가 야마토에 잠복해
　병량을 비축하며 공작을 꾸미고 있다는 소문을 들었다.
　야마토의 백성을 지키기 위해, 야만족의 공작을 저지하라!",27,"<[Battle/Destruction Mission]:#ffd700>

There's a rumor that our ranks have been infiltrated by Uzurushan
agents. Even now they could be collecting resources and planning
a coup. Flush out the spies and keep our citizens safe!",27,"<【 擊敗型/破壞型任務 】:#ffd700>

<10>聽說好像有烏茲魯沙的士兵潛伏在大和，
　 一邊囤積兵糧並一邊進行活動。
　 為了保護大和的子民，去阻止蠻族的活動吧！"
1477,389A07BB,1459,14,"<【 격파형 임무 】:#ffd700>

<10>하쿠 일행은 쿠쥬우리의 막내 공주 루루티에를 만나 대국 야마토로의 여정이 계속된다.
　도중에 도적단 모즈누 일가의 습격으로 위기에 처하지만,
　일련의 소동은 모즈누 일가의 은신처를 밝히기 위한 우콘의 공작이었다.
　은신처를 알아낸 우콘은 모즈누 일가를 강습한다.
　그 사이 하쿠 일행은 루루티에를 안전한 곳에서 호위하라는
임무를 맡게 되는데……",14,"<[Battle Mission]:#ffd700>

After meeting the Kujyuri princess, Rulutieh, Haku's group presses on
toward the land of Yamato. However, they're attacked by the Moznu
Bandits on the way, after which Ukon proposes a plan to track the
thieves to their lair. Haku just needs to guide Rulutieh to safety
while Ukon handles the bandits. What could possibly go wrong?",14,"<【 擊敗型任務 】:#ffd700>

<10>哈克一行人遇到了九重里的小公主露露緹耶，
　 繼續踏上向大國大和前進的旅程。
　 途中，哈克一行人遭到盜賊團伯勞一夥的襲擊而身陷危機，
　 然而這一連串的騷動其實是右近為了查出伯勞一夥的巢穴才引起的。
　 找到巢穴的右近對伯勞一夥發起猛攻。
　 在這期間，哈克一行人受命在安全的地方保護露露緹耶……"
1478,38FC887A,1556,5,"<【 밀정의 일에 익숙해지기 시작한 상태 】:#ffd700>
　마무리가 아직 허술한 자.


<【 권장 유닛 레벨 】:#ffd700>
　Lv.20～",5,"<[Promising Rookie Agent]:#ffd700>
Getting used to your duties.


<Recommended Level:#ffd700>
Lv.20+",5,"<【 習慣密探工作的狀態 】:#ffd700>
　 工作虎頭蛇尾的人。


<【 推薦單位等級 】:#ffd700>
　 Lv.20～"
1479,3A659329,1537,8,"<【 격파형 임무 】:#ffd700>

<10>주제
　<누님:#ffd700>을 극복하라.",8,"<[Battle Mission]:#ffd700>

Mission:
Defeat <Sister Dearest:#ffd700>",8,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<大姊:#ffd700>。"
1480,3D085730,1533,12,"<【 격파형 임무 】:#ffd700>

<10>주제
　<먹이사슬:#ffd700>을 극복하라.",12,"<[Battle Mission]:#ffd700>

Mission:
Defeat <The Top of The Food Chain:#ffd700>",12,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<食物連鎖:#ffd700>。"
1481,3F6E31A2,1476,31,"<【 격파형 임무 】:#ffd700>

<10>노스리 여단과 무투 연습을 하게 되었다.
　노련한 집단이니, 봐주기는 불필요.
　밀정으로서의 실력을 시험할 좋은 기회다!",31,"<[Battle Mission]:#ffd700>

Nosuri and her cohorts have started a battle training program.
There's no need to hold back against such seasoned warriors.
This is the perfect chance to show off how far your skills have
come!",31,"<【 擊敗型任務 】:#ffd700>

<10>要與鵟旅團進行武鬥演習了。
　 面對這群好手，是不需要放水的。
　 這是個測試密探實力的好機會！"
1482,3F914C63,1560,1,"<【 특별한 임무를 맡게 된 상태 】:#ffd700>
　아직 들려지지 않은 이야기를 아는 자.


<【 권장 유닛 레벨 】:#ffd700>
　Lv.25～45",1,"<[Special Operative]:#ffd700>
Master of as-yet-untold tales.


<Recommended Level:#ffd700>
Lv.25-45",1,"<【 被委任特別任務的狀態 】:#ffd700>
　 知曉尚未被傳誦的故事之人。


<【 推薦單位等級 】:#ffd700>
　 Lv.25～45"
1483,3FF7C3A2,1463,10,"<【 격파형 임무 】:#ffd700>

<10>우콘에게 술자리로 유혹받아 의기양양하게 약속 장소에 나타난 하쿠.
　하지만 그 실상은 데코폼포의 불법 도박을 적발하기 위한 잠입 수사였다.
　속았다는 생각이 들면서도 우콘에 맞춰주던 하쿠였지만,
　잠입한 선창에서 투충을 위해 반입된 수많은 벌레들을 발견해 버린다.
　추가 증거를 모으려 현장을 떠나려는 찰나, 벌레들의 우리 문이 열려
　도박에 참가한 손님들을 덮치기 시작한다.",10,"<[Battle Mission]:#ffd700>

Haku joins Ukon for a laid-back night on the town... or not.
The real purpose of their expedition is to expose Dekopompo's illicit
gambling ring. In the ship's hold they find are countless insectoid
monsters ready to fight each other to the death. During the
investigation, the monsters somehow get loose from their cages and
begin to attack the ship's patrons.",10,"<【 擊敗型任務 】:#ffd700>

<10>哈克受到右近的邀請去喝酒，意氣昂揚地前往約定的場所。
　 但這邀請的真相卻是為了揭發凸砰砰的地下賭博而進行的潛入調查。
　 哈克雖然覺得自己被騙但還是跟著右近一起潛入船底，
　 發現為了鬥蟲而運輸進來的大量蟲子。
　 兩人為了蒐集更多的證據所以先不管現場。此時，蟲籠的門打開了，
　 蟲子們向參加賭博的來客們發動襲擊。"
1484,48690134,1475,32,"<【 격파형 임무 】:#ffd700>

<10>주견장에서 도망친 오르케가 번식해
　무리가 되어 제도 교외에 눌러앉았다고 한다.
　날이 선 오르케를 약화시켜 주견장으로 돌려보내라!

",32,"<[Battle Mission]:#ffd700>

A breeding pair of Orke escaped from the race track and now
there's a whole pack roaming around the city outskirts.
Thin out their ranks and bring the runaways home!",32,"<【 擊敗型任務 】:#ffd700>

<10>聽說從賭犬場逃出的獒切繁殖後，
　 群聚在帝都郊外。
　 削弱這些氣勢洶洶的獒切，帶回賭犬場吧！"
1485,48967CF5,1559,2,"<【 오슈토르의 오른팔을 맡게 된 상태 】:#ffd700>
　야마토의 질서를 지키는 자.


<【 권장 유닛 레벨 】:#ffd700>
　Lv.45～",2,"<[Oshtor's Right-Hand Man]:#ffd700>
What would Yamato do without you?


<Recommended Level:#ffd700>
Lv.45+",2,"<【 被委任為奧修特爾心腹的狀態 】:#ffd700>
　 維護大和秩序的人。


<【 推薦單位等級 】:#ffd700>
　 Lv.45～"
1486,48F0F334,1464,9,"<【 격파형 임무 】:#ffd700>

<10>변방의 대국 우즈룻샤와의 전쟁이 시작되어 스스로도 전선에 서게 된
　하쿠 일행. 전장에 도착하자마자 진군 중인 우즈룻샤 병을 발견한다.
　적의 진로로 보아 야마토 군 진지에 기습을 감행할 가능성이 높아,
　유격부대로서 역으로 기습을 걸어 사병들과의 분단에는 성공하지만……",9,"<[Battle Mission]:#ffd700>

When war breaks out with neighboring Uzurusha, Haku and friends
find themselves sent to the front lines to assist. En route to the
battlefield they discover a battalion of Uzurushan soldiers lying in
wait to ambush the Yamatan troops. Will Haku and the others be
able to turn the tables and ensure victory?",9,"<【 擊敗型任務 】:#ffd700>

<10>與邊境的大國烏茲魯沙的戰爭已經開始，哈克一行人也站上了前線。
　 到達戰場的同時，發現了行軍中的烏茲魯沙士兵。
　 由於從敵人的路線預測他們將奇襲大和軍的陣地，
　 哈克一行人作為游擊部隊反過來進行奇襲，雖然成功擺脫了死兵們……"
1487,4A0F67A6,1534,11,"<【 격파형 임무 】:#ffd700>

<10>주제
　<공포심:#ffd700>을 극복하라.",11,"<[Battle Mission]:#ffd700>

Mission:
Defeat <Fear Itself:#ffd700>",11,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<恐懼心:#ffd700>。"
1488,4D62A3BF,1538,7,"<【 격파형 임무 】:#ffd700>

<10>주제
　<가짜:#ffd700>를 극복하라.",7,"<[Battle Mission]:#ffd700>

Mission:
Defeat <The Imposters:#ffd700>",7,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<冒牌貨:#ffd700>。"
1489,4F04C52D,1479,28,"<【 격파형 임무 】:#ffd700>

<10>우즈룻샤의 안개 낀 계곡에 복병이 매복하고 있었다.
　그중에는 암부로 보이는 집단도 참전한 듯하다.
　덤벼오는 야만족을 되치며 물리쳐라!",28,"<[Battle Mission]:#ffd700>

Uzurushan tribesmen are lurking in the mist and ambushing our troops.
This is outrageous and we can't allow them to continue!
Find them and teach them a lesson!",28,"<【 擊敗型任務 】:#ffd700>

<10>烏茲魯沙的霧中溪谷裡有伏兵埋伏。
　 其中有像是暗部的人員也加入了這場戰鬥。
　 讓這些襲來的蠻族嘗嘗苦頭吧！"
1490,4F9D372D,1460,13,"<【 격파형 임무 】:#ffd700>

<10>오슈토르의 밀정으로 일하게 된 하쿠 일행은, 제도에서 첫 임무를 받게 된다.
　그 임무란, 탈옥한 도적단 두목 모즈누를 다시 붙잡는 것.
　수색을 시작한 하쿠 일행은 자신들의 거점인 백앵각에서
　우연히도 모즈누 일가와 마주친다. 어이없는 재회에 동요하면서도
　제도 교외로 모즈누를 몰아붙이는 하쿠 일행이었다.",13,"<[Battle Mission]:#ffd700>

Roped into helping Oshtor in his schemes, Haku takes on his 
first job in the capital. The mission is simple: track down and 
apprehend the escaped bandit chief Moznu. Unexpectedly, 
they encounter the Moznu Bandits in their own home base. 
Haku and company recover from the surprise and give chase 
all the way to the outskirts of the city.",13,"<【 擊敗型任務 】:#ffd700>

<10>哈克一行人作為奧修特爾的密探而工作，在帝都接到了最初的任務。
　 這個任務是再次抓捕逃獄的盜賊團首領伯勞。
　 哈克一行人開始進行搜索，卻在自己的據點白樓閣偶然遇到了伯勞一夥。
　 雖然哈克一行人因為這糊塗的再會而有所動搖，
　 但他們仍然在帝都郊外將伯勞逼上了絕境。"
1491,4FFBB8EC,1555,6,"<【 밀정으로서는 아직 풋내기인 상태 】:#ffd700>
　시정의 심부름을 맡는 자.


<【 권장 유닛 레벨 】:#ffd700>
　Lv.10～",6,"<[A Mere Greenhorn]:#ffd700>
Started patrolling around town.


<Recommended Level:#ffd700>
Lv.10+",6,"<【 作為密探還太嫩的狀態 】:#ffd700>
　 照顧百姓的人。


<【 推薦單位等級 】:#ffd700>
　 Lv.10～"
1492,504AE218,1547,3,"　전기 14장 달성
　자유임무 8임무 이상 달성",3,"　 Complete Chapter 14
　 Complete 8 Free Missions",3,"　 完成 戰記 14章
　 完成 8 個以上的自由任務"
1493,51723075,1485,22,"<【 격파형 임무 】:#ffd700>

<10>투스쿨의 요새에 정예 병력이 모이고 있다는 소문을 들었다.
　급히 투스쿨로 향해 정예부대의 정찰을 해 오길 바란다.
　또한 그들과 전투가 벌어질 경우, 무력 저항도 어쩔 수 없을 것이다.",22,"<[Battle Mission]:#ffd700>

Elite soldiers are said to be assembling at the Tuskur stronghold.
I'd like for you to evaluate their strength and report back
post-haste. Even if you do get caught and have to fight your way
out, that shouldn't be too much of a problem, yes?",22,"<【 擊敗型任務 】:#ffd700>

<10>聽說有精銳部隊聚集在圖斯庫爾的城塞中。
　 希望能立刻前往圖斯庫爾，探查一下精銳部隊。
　 另外，如果與他們發生戰鬥，也只能武力抵抗了吧。"
1494,5.31E+12,1544,1,"<【 격파형 임무 】:#ffd700>

<10>주제
　<숙적:#ffd700>을 극복하라.",1,"<[Battle Mission]:#ffd700>

Mission:
Defeat <Nemesis:#ffd700>",1,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<宿敵:#ffd700>。"
1495,538060A9,1565,2,"<【 꿈의 종점에 도달한 상태 】:#ffd700>
　꿈의 끝을 아는 자.


<【 권장 유닛 레벨 】:#ffd700>
　<※측정 불가. 강적 주의!:#ff0050>",2,"<[Furthest Reaches of the Psyche]:#ffd700>
At the end of the dream comes
the dawn...

<Recommended Level:#ffd700>
<*Unknown. Warning Powerful Foes!:#ff0050>",2,"<【 到達夢境終點的狀態 】:#ffd700>
　 知道夢境結局的人。


<【 推薦單位等級 】:#ffd700>
　 <※無法預測。 注意強敵！:#ff0050>"
1496,54EDA4B0,1561,6,"<【 꿈의 입구에 선 상태 】:#ffd700>
　현실과 꿈의 경계에 선 자.


<【 권장 유닛 레벨 】:#ffd700>
　Lv.20～",6,"<[Standing on the Shores of Dream]:#ffd700>
Cross the borders between
dream and reality.

<Recommended Level:#ffd700>
Lv.20+",6,"<【 剛入夢的狀態 】:#ffd700>
　 處於現實與夢境交界處的人。


<【 推薦單位等級 】:#ffd700>
　 Lv.20～"
1497,55984DF2,1527,4,"<【 격파형 임무 】:#ffd700>

<10>제도・천수에 최강의 무인들이 집결했다.
　각자의 입장과 지위를 넘어, 순수한 싸움을 시작한다.
　최강의 무위가 누구인지, 지금 여기서 증명하라!",4,"<[Battle Mission]:#ffd700>

A band of powerful warriors have gathered at the palace.
Word has it they're fighting each other for the pure thrill of it.
Show them who the strongest fighter in the land really is!",4,"<【 擊敗型任務 】:#ffd700>

<10>帝都・天守集結了最強的武人們。
　 他們忘卻了各自的立場及地位，展開了純粹的戰鬥。
　 就在此時此刻，證明誰才是最強的武人吧。"
1498,561FF46C,1489,18,"<【 격파형 임무 】:#ffd700>

<10>야마토의 검비위사 중에 모즈누와
　내통하는 인물이 있어, 또다시 모즈누가 탈주한 모양이다.
　아직 제도 근처에 잠복해 있을 테지만,
　탈주를 도운 야마토 병사도 함께 행동하는 듯하다.
　격렬한 저항이 예상된다. 각오하고 현장으로 향하라!",18,"<[Battle Mission]:#ffd700>

An ally of Moznu has managed to infiltrate the Kebiishi and allow
the scoundrel to escape yet again! He can't have gone far. I'd say
he's still in the capital somewhere, and he likely has other traitors
assisting him. I doubt he'll go down easy, but we can't allow someone
like him to roam free!",18,"<【 擊敗型任務 】:#ffd700>

<10>在大和的檢非違使之中有人與伯勞串通，伯勞好像又逃走了。
　 他肯定還潛伏在帝都附近，
　 但他似乎跟著幫助他逃脫的大和士兵一起行動。
　 應該會出現激烈的反抗，小心前往現場吧！"
1499,5686066C,1470,3,"<【 격파형 임무 】:#ffd700>

<10>황제가 붕어했다는 소식을 받고, 서둘러 진상을 확인하기 위해 귀국하는
　하쿠 일행. 그러나 귀국 도중, 수상한 기운을 풍기는 노련한 무리에게
　둘러싸이고 만다. 야쿠토와루토에 따르면, 덤벼든 적들은
　우즈루샤의 자객 ‘그림자’라고 한다. 이제 와서 우즈루샤의 습격에
　의문을 품으면서도, 눈앞의 살기와 대치하는 하쿠 일행이었다.",3,"<[Battle Mission]:#ffd700>

Upon hearing a rumor that the Mikado passed away, Haku heads
back to the capital. On the way, he is attacked by a mysterious
gang of warriors. According to Jachdwalt, these are The Shadows,
assassins from Uzurusha. But why are they attacking now?
The answer will have to wait until after the battle...",3,"<【 擊敗型任務 】:#ffd700>

<10>哈克一行人收到帝皇駕崩的消息，趕緊歸國確認真相。
　 在歸國的途中，他們被一夥氣息怪異，身手不凡的人包圍。
　 亞庫托瓦爾特說襲來的敵人們是烏茲魯沙被稱為影的刺客。
　 事到如今烏茲魯沙還來襲擊，哈克一行人對此抱有疑問，
　 但又必須與眼前的殺氣對峙。"
1500,60C3EB69,1511,20,"<【 격파형 임무 】:#ffd700>

<10>모즈누 일파와 노스리 일파가 손을 잡은 신세력에,
　노스리의 가짜가 우두머리로서 동료로 합류한 듯하다.
　더욱 기세를 올리는 신세력이지만, 놈들의 은신처를 습격해
　산적들의 야망을 끝장내라!",20,"<[Battle Mission]:#ffd700>

The fake Nosuri has united Moznu Bandits and defectors from
Nosuri's own group under her command. They could grow to be
a real threat if left unchecked. Find their HQ and put an end to
their schemes!",20,"<【 擊敗型任務 】:#ffd700>

<10>冒牌鵟似乎在伯勞一派及鵟一派聯手組建的新勢力中
　 成為了首領。新勢力日漸強大，
　 襲擊他們的秘密據點，摧毀他們的野心吧！"
1501,634452F7,1505,2,"<【 격파형 임무 】:#ffd700>

<10>투스쿨의 성채에서, 무사 대장 베나위의 모습이 확인되었다.
　그가 이끄는 정예 부대의 실전 연습이 진행되고 있는 듯하다.
　투스쿨의 강함의 비밀을 아는 절호의 기회다.
　바다를 건너, 정찰을 개시하라!",2,"<[Battle Mission]:#ffd700>

Warmaster Benawi is confirmed as being stationed at the Tuskur
stronghold. And he's not standing idle, either. He's hard at work
training a crack squad of warriors. This could be our chance to get
some useful intel on the extent of their battle prowess. Cross the
ocean and see what you can find out!",2,"<【 擊敗型任務 】:#ffd700>

<10>在圖斯庫爾的城塞，確認到了武士大將貝納威的身影。
　 他好像正率領精銳部隊進行實戰演習。
　 這是瞭解圖斯庫爾為何會如此強大的大好機會。
　 渡過海洋，開始偵察吧！"
1502,66323E3F,1551,4,몽환연무를 3임무 이상 달성,4,　 Complete 3 Dream Arena Missions,4,　 完成 3 個以上的夢幻演武任務
1503,67AE2F70,1507,24,"<【 격파형 임무 】:#ffd700>

<10>쿠쥬우리의 설산에서 모즈누 일가의 집회와 조우했다.
　동료를 모아, 대규모 절도를 벌이려는 것이 틀림없다.
　집회에 난입해, 모즈누 일가의 악행을 저지하라!",24,"<[Battle Mission]:#ffd700>

One of our agents witnessed a meeting of the Moznu Bandits at
Kujyuri. It seems they're gathering allies for a major assault.
Infiltrate their base and wipe out those ruffians!",24,"<【 擊敗型任務 】:#ffd700>

<10>在九重里雪山上撞見伯勞一夥的集會。
　 他們在此招集同伴要進行大規模的盜竊。
　 闖入他們的集會，阻止伯勞一夥吧！"
1504,6975A742,1515,16,"<【 격파형 임무 】:#ffd700>

<10>투스쿨 기병대 부대장 크로우의 소집으로,
　전국의 맹자들을 모은 투기회가 개최되었다.
　끝까지 승리해 살아남은 자에게는,
　크로우가 직접 겨뤄 주기로 되어 있다.
　강자들을 쓸어버리고, 투스쿨의 광인(狂刃)과 맞붙어라!",16,"<[Battle Mission]:#ffd700>

Tuskur General Kurou is hosting a fighting tournament, calling for
the strongest warriors from all across the land. Whoever wins will
get the chance to duel him personally. Take advantage of this
opportunity to eliminate some of our competition!",16,"<【 擊敗型任務 】:#ffd700>

<10>在圖斯庫爾騎兵隊副隊長克羅的招集下，
　 舉辦了聚集全國勇士的競技賽。
　 最後勝出的人能夠直接與克羅交手。
　 打敗強者們，與圖斯庫爾的狂刃一較高下吧！"
1505,706E9603,1525,6,"<【 격파형 임무 】:#ffd700>

<10>각국의 이름 없는 전사들이 모여, 새로운 조직을 결성하려 하고 있다.
　조직이 이 이상 커지기 전에, 서둘러 손을 써 두고 싶은 상황이다.
　그들이 모인다는 집회소에 잠입해, 조직 설립을 저지하라!",6,"<[Battle Mission]:#ffd700>

A ragtag collection of warriors from other lands have formed their
own faction. This could mean trouble if we allow them to grow
any bigger. Sneak into their meeting spot and eliminate this
so-called organization!",6,"<【 擊敗型任務 】:#ffd700>

<10>各國有名的戰士們正齊聚一堂組建新的組織。
　 在組織越來越大之前，趕快採取對策吧。
　 潛入他們的集會所阻止他們吧！"
1506,79D8DA28,1521,10,"<【 격파형 임무 】:#ffd700>

<10>우즈루샤의 벌레술사들이
　야마토 영토에서 기기리를 번식시키고 있다는 정보가 들어왔다.
　제도에 벌레를 풀기 전에, 오랑캐들째로 소탕하라!",10,"<[Battle Mission]:#ffd700>

I'll make this quick. Researchers from Uzurusha have been breeding
swarms of gigiri in Yamato territory. Strike down the breeders and
defeat their monsters before they can release them into the city!",10,"<【 擊敗型任務 】:#ffd700>

<10>有情報稱烏茲魯沙的操蟲使在大和的領土上繁殖奇奇利。
　 在蟲子被放到帝都以前，驅逐那些蠻族吧！"
1507,7A5F63B6,1495,12,"<【 격파형 임무 】:#ffd700>

<10>타타리운카미의 모습이 쿠쥬우리의 설산에서 발견되었다.
　평소에는 햇빛 앞에 모습을 드러내지 않지만,
　동시에 보로기기리의 모습도 보고되고 있어
　먹이를 쫓아 동굴에서 나왔을 가능성도 있다.
　기기리와 타타리들의 움직임도 활발해지고 있으니,
　긴장을 늦추지 말고 조사를 진행하라!",12,"<[Battle Mission]:#ffd700>

People have reported catching sight of a Tatari-Unkami in the 
Kujyuri Mountains. These monsters usually shun the sunlight, 
but based on the increased Boro-Gigiri sightings, it may be 
venturing out of its cave during the day to hunt for food. 
Find out what's got these creatures so excited!",12,"<【 擊敗型任務 】:#ffd700>

<10>在九重里的雪山上發現了祟溫凱米。
　 牠平常不會出現在陽光前，
　 但由於同時也有巨奇利的目擊報告出現，
　 所以牠可能是為了追趕食物而從洞穴出來。
　 因為奇奇利跟祟的行動都被活化了 ，
　 好好注意並進行調查吧 ！"
1508,7D32A7AF,1499,8,"<【 격파형 임무 】:#ffd700>

<10>야쿠토와루토의 이름을 사칭하는 가짜가 우즈루샤에 나타났다.
　그에 호응하듯, 우즈루샤의 잔당도 집결을 시작해
　머지않아 야마토로 진군해 올 기세다.
　현지로 향해, 거짓 이름을 떠벌리는 자를 베어 버려라!",8,"<[Battle Mission]:#ffd700>

A new military leader is gaining power in Uzurusha, and he
bears a disturbing resemblance to Jachdwalt. He's gathering
support fast and advancing toward Yamato. Make your way to
the border and give this impostor a taste of what they're up
against!",8,"<【 擊敗型任務 】:#ffd700>

<10>盜用亞庫托瓦爾特之名的傢伙在烏茲魯沙現身了。
　 而且還集結了烏茲魯沙的殘黨，
　 看樣子他們最近會向大和前進 。
　 趕往現場，收拾掉冒牌貨吧！"
1509,7EB51E31,1517,14,"<【 격파형 임무 】:#ffd700>

<10>우즈루샤의 계곡에 모즈누가 출현했다.
　목격 정보에 따르면, 모즈누가 두 명인 듯하다.
　어째서인지는 알 수 없지만, 이국에서 난동을 부리는
　두 산적을 붙잡아라!",14,"<[Battle Mission]:#ffd700>

Moznu has been spotted causing trouble in the misty valley.
Actually, according to eye-witness reports there are two of him.
Investigate this mystery and bring both Moznus to justice!",14,"<【 擊敗型任務 】:#ffd700>

<10>伯勞出現在烏茲魯沙的溪谷。
　 根據目擊情報，好像有兩個伯勞。
　 雖然不知道是怎麼一回事，
　 總之去逮捕這兩個在異國搗亂的山賊吧！"
1510,883C5F13,1553,2,몽환연무를 12임무 이상 달성,2,　 Complete 12 Dream Arena Missions,2,　 完成 12 個以上的夢幻演武任務
1511,89A04E5C,1509,22,"<【 격파형 임무 】:#ffd700>

<10>데코폼포가 새로운 암흑 도박의 볼거리로
　벌레와 검노를 싸우게 하는 행사를 준비하고 있는 듯하다.
　회장에 난입해, 금지된 계획을 저지하라!",22,"<[Battle Mission]:#ffd700>

Word on the street is Dekopompo's set up a new gambling ring.
This time he's showcasing fights between Nakwan and monsters
for people to bet on the outcome.
Put a stop to this blatant violation of the law!",22,"<【 擊敗型任務 】:#ffd700>

<10>凸砰砰好像準備舉辦活動，讓蟲與劍奴戰鬥，
　 以此作為地下博弈的新項目。
　 闖入會場來阻止這個違法計畫吧！"
1512,8D4A33DB,1503,4,"<【 격파형 임무 】:#ffd700>

<10>어느 사자로부터 봉서를 맡아 받았다.
　발신인은 적혀 있지 않았지만 ‘투기장에서 기다린다’라고만 쓰여 있어,
　범상치 않은 분위기와, 불길한 예감이 스친다.
　발신인의 정체를 확인하기 위해, 자, 투기장으로 향하라!",4,"<[Battle Mission]:#ffd700>

I was handed an unsigned sealed letter by a messenger.
All it says is, ""I'll be waiting for you at the arena.""
Surely, this does not bode well...
Go to the arena and see who sent this cryptic missive!",4,"<【 擊敗型任務 】:#ffd700>

<10>某個使者送來了信。
　 沒有寫寄信人是誰，只寫了「我在鬥技場等著」，
　 氣氛不同尋常，感覺有種不好的預感。
　 為了確認寄信人是誰，趕緊往鬥技場前進吧！"
1513,8ECD8A45,1513,18,"<【 격파형 임무 】:#ffd700>

<10>데코폼포가 각국의 맹자들을 돈으로 끌어모아,
　새로운 정예 부대를 결성한 듯하다.
　부대의 실력 시험으로 도전장이 온 모양인데,
　놈들에게 격의 차이를 똑똑히 깨닫게 해 주어라!",18,"<[Battle Mission]:#ffd700>

Well, this is unexpected. Dekopompo has hired every mercenary he
can find and created his own military squad. They've even issued us
with a formal challenge. The gall! Show these upstarts that we're on
a completely different level!",18,"<【 擊敗型任務 】:#ffd700>

<10>凸砰砰好像用錢招集了各國的勇士，
　 組成了新的精銳部隊。
　 他寄了戰書過來，似乎想要試試部隊的實力。
　 讓那傢伙知道彼此的差距吧！"
1514,90BB7F1D,1519,12,"<【 격파형 임무 】:#ffd700>

<10>데코폼포의 뇌물로 투스쿨에서 망명해 온 병사가 나타났다.
　돈에 고용된 주제치고는 상당히 노련하다는 소문이다.
　투기장에서 그 실력을 확인하라!",12,"<[Battle Mission]:#ffd700>

Dekopompo's been throwing his money around again, this time hiring
mercenaries who were former Tuskur soldiers. Have they got the
skills to justify the salary he's paying them? You'd better head over
to the arena and see for yourself!",12,"<【 擊敗型任務 】:#ffd700>

<10>凸砰砰從圖斯庫爾收買的亡命之徒出現了。
　 雖說是些見錢眼開的傢伙，但好像武藝相當高超。
　 在鬥技場確認看看吧！"
1515,933CC683,1497,10,"<【 격파형 임무 】:#ffd700>

<10>황제와 황녀 안쥬가 부재한 틈을 타,
　데코폼포가 제도・천수에서 무언가를 찾고 있는 듯하다.
　아마도 황제의 위광에 기대어 금품을 노리는 모양이지만,
　이 죄를 그대로 두고 볼 수는 없다.
　즉시 천수로 향해 데코폼포에게 제재를 가하라!",10,"<[Battle Mission]:#ffd700>

While the cat's away the mice will play... Or in this case, while 
the Mikado and princess are away, Dekopompo will skulk 
around the palace suspiciously. What could he be looking for?
Most likely he's trying to pilfer imperial treasures 
and damage the royal family's authority.
Subdue him before he has a chance to get away!",10,"<【 擊敗型任務 】:#ffd700>

<10>趁帝皇和公主杏樹不在的空檔，
　 凸砰砰在帝都・天守找些什麼的樣子。
　 看來他在找一些帶有帝皇權威的值錢物品吧，
　 不能置之不理。
　 趕快前往天守制裁凸砰砰吧！"
