row,key_hash_hex,record_index,jaJP_flags,jaJP_text,enUS_flags,enUS_text,zhTW_flags,zhTW_text
1471,23EA9426,1562,5,"<【 浅い夢が始まる状態 】:#ffd700>
　 微睡みに身を投じる者。


<【 推奨ユニットレベル 】:#ffd700>
　 Lv.40～",5,"<[Drifting Off]:#ffd700>
To sleep, perchance to dream...


<Recommended Level:#ffd700>
Lv.40+",5,"<【 開始淺夢的狀態 】:#ffd700>
　 陷入小睡的人。


<【 推薦單位等級 】:#ffd700>
　 Lv.40～"
1472,24136671,1543,2,"<【 撃破系任務 】:#ffd700>

<10>お題
　 <蛮族:#ffd700>を克服せよ。",2,"<[Battle Mission]:#ffd700>

Mission:
Defeat <The Tribesmen:#ffd700>",2,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<蠻族:#ffd700>。"
1473,2487503F,1566,1,"<【 他者の夢をみている状態 】:#ffd700>
　 夢の交わりを垣間みる者。


<【 推奨ユニットレベル 】:#ffd700>
　 Lv.25～45",1,"<[Warrior, Dreamer, Journeyman]:#ffd700>
What lies beyond the veil?


<Recommended Level:#ffd700>
Lv.25-45",1,"<【 看著別人的夢境的狀態 】:#ffd700>
　 在夢境交接處觀望的人。


<【 推薦單位等級 】:#ffd700>
　 Lv.25～45"
1474,267500E3,1486,21,"<【 撃破系任務 】:#ffd700>

<10>トゥスクルの河原で、ウズールッシャの兵を見たという情報を掴んだ。
 　どうやら密偵を各地に派遣し、ウズールッシャ再興を企てているようだ。
　 蛮族の計画を阻止するため、急ぎトゥスクルへ向かえ！",21,"<[Battle Mission]:#ffd700>

Our information network has reported sightings of Uzurushan 
soldiers at the Tuskur riverbed. There may be a number covert 
squads in hiding, just waiting for their chance to instigate a 
rebellion. Put an end to their schemes before they begin!",21,"<【 擊敗型任務 】:#ffd700>

<10>聽說有人在圖斯庫爾的河灘看到烏茲魯沙的士兵。
　 烏茲魯沙似乎派遣密探到各地，試圖東山再起。
　 為了阻止蠻族的計畫，趕緊前往圖斯庫爾吧！"
1475,274DD28E,1548,2,"　 戦記 最終章 達成
　 自由任務を 12 任務以上達成",2,"　 Complete the Final Chapter
　 Complete 12 Free Missions",2,"　 完成 戰記 最終章
　 完成 12 個以上的自由任務"
1476,3803F5BB,1480,27,"<【 撃破系/破壊系任務 】:#ffd700>

<10>ウズールッシャの兵がヤマトに潜伏し、
 　兵糧を蓄えながら工作を練っているという噂を聞きつけた。
　 ヤマトの民を護るため、蛮族の工作を阻止せよ！",27,"<[Battle/Destruction Mission]:#ffd700>

There's a rumor that our ranks have been infiltrated by Uzurushan
agents. Even now they could be collecting resources and planning
a coup. Flush out the spies and keep our citizens safe!",27,"<【 擊敗型/破壞型任務 】:#ffd700>

<10>聽說好像有烏茲魯沙的士兵潛伏在大和，
　 一邊囤積兵糧並一邊進行活動。
　 為了保護大和的子民，去阻止蠻族的活動吧！"
1477,389A07BB,1459,14,"<【 撃破系任務 】:#ffd700>

<10>ハクたちはクジュウリの末姫ルルティエと出会い、大国ヤマトへの旅は続く。
　 道中、盗賊団モズヌ一家からの襲撃により危機に瀕するハク一行であったが、
　 一連の騒動は、モズヌ一家の隠れ家を暴くためのウコンによる工作だった。
　 隠れ家を突き止めたウコンはモズヌ一家を強襲する。
　 その間、ハクたちはルルティエを安全な場所で警護する任を受けたので
　 あったが……",14,"<[Battle Mission]:#ffd700>

After meeting the Kujyuri princess, Rulutieh, Haku's group presses on
toward the land of Yamato. However, they're attacked by the Moznu
Bandits on the way, after which Ukon proposes a plan to track the
thieves to their lair. Haku just needs to guide Rulutieh to safety
while Ukon handles the bandits. What could possibly go wrong?",14,"<【 擊敗型任務 】:#ffd700>

<10>哈克一行人遇到了九重里的小公主露露緹耶，
　 繼續踏上向大國大和前進的旅程。
　 途中，哈克一行人遭到盜賊團伯勞一夥的襲擊而身陷危機，
　 然而這一連串的騷動其實是右近為了查出伯勞一夥的巢穴才引起的。
　 找到巢穴的右近對伯勞一夥發起猛攻。
　 在這期間，哈克一行人受命在安全的地方保護露露緹耶……"
1478,38FC887A,1556,5,"<【 隠密の仕事に慣れてきた状態 】:#ffd700>
　 仕事の詰めは甘い者。


<【 推奨ユニットレベル 】:#ffd700>
　 Lv.20～",5,"<[Promising Rookie Agent]:#ffd700>
Getting used to your duties.


<Recommended Level:#ffd700>
Lv.20+",5,"<【 習慣密探工作的狀態 】:#ffd700>
　 工作虎頭蛇尾的人。


<【 推薦單位等級 】:#ffd700>
　 Lv.20～"
1479,3A659329,1537,8,"<【 撃破系任務 】:#ffd700>

<10>お題
　 <姉上:#ffd700>を克服せよ。",8,"<[Battle Mission]:#ffd700>

Mission:
Defeat <Sister Dearest:#ffd700>",8,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<大姊:#ffd700>。"
1480,3D085730,1533,12,"<【 撃破系任務 】:#ffd700>

<10>お題
　 <食物連鎖:#ffd700>を克服せよ。",12,"<[Battle Mission]:#ffd700>

Mission:
Defeat <The Top of The Food Chain:#ffd700>",12,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<食物連鎖:#ffd700>。"
1481,3F6E31A2,1476,31,"<【 撃破系任務 】:#ffd700>

<10>ノスリ旅団と武闘演習を行うことになった。
 　手練れの集団につき、手加減は無用。
　 隠密としての実力を試す好機だ！",31,"<[Battle Mission]:#ffd700>

Nosuri and her cohorts have started a battle training program.
There's no need to hold back against such seasoned warriors.
This is the perfect chance to show off how far your skills have
come!",31,"<【 擊敗型任務 】:#ffd700>

<10>要與鵟旅團進行武鬥演習了。
　 面對這群好手，是不需要放水的。
　 這是個測試密探實力的好機會！"
1482,3F914C63,1560,1,"<【 特別な任務を任される状態 】:#ffd700>
　 まだ語られていない物語を知る者。


<【 推奨ユニットレベル 】:#ffd700>
　 Lv.25～45",1,"<[Special Operative]:#ffd700>
Master of as-yet-untold tales.


<Recommended Level:#ffd700>
Lv.25-45",1,"<【 被委任特別任務的狀態 】:#ffd700>
　 知曉尚未被傳誦的故事之人。


<【 推薦單位等級 】:#ffd700>
　 Lv.25～45"
1483,3FF7C3A2,1463,10,"<【 撃破系任務 】:#ffd700>

<10>ウコンから酒に誘われ、意気揚々と約束の場所へ現れたハク。
　 しかしその誘いの真相は、デコポンポの闇賭博を摘発するための潜入
　 捜査であった。　騙されたと思いつつもウコンに付き合うハクであったが、
　 潜入した船底で闘蟲のために持ち込まれた無数の蟲たちを発見してしまう。
　 さらなる証拠を集めようと現場を後にした矢先、蟲たちの檻が開き、
　 賭博に参加していた来客たちを襲い始める。",10,"<[Battle Mission]:#ffd700>

Haku joins Ukon for a laid-back night on the town... or not.
The real purpose of their expedition is to expose Dekopompo's illicit
gambling ring. In the ship's hold they find are countless insectoid
monsters ready to fight each other to the death. During the
investigation, the monsters somehow get loose from their cages and
begin to attack the ship's patrons.",10,"<【 擊敗型任務 】:#ffd700>

<10>哈克受到右近的邀請去喝酒，意氣昂揚地前往約定的場所。
　 但這邀請的真相卻是為了揭發凸砰砰的地下賭博而進行的潛入調查。
　 哈克雖然覺得自己被騙但還是跟著右近一起潛入船底，
　 發現為了鬥蟲而運輸進來的大量蟲子。
　 兩人為了蒐集更多的證據所以先不管現場。此時，蟲籠的門打開了，
　 蟲子們向參加賭博的來客們發動襲擊。"
1484,48690134,1475,32,"<【 撃破系任務 】:#ffd700>

<10>走犬場から逃げ出したオルケが繁殖し、
 　群れになって帝都郊外に住み着いているという。
 　気の立ったオルケを弱らせ、走犬場へ送り返せ！",32,"<[Battle Mission]:#ffd700>

A breeding pair of Orke escaped from the race track and now
there's a whole pack roaming around the city outskirts.
Thin out their ranks and bring the runaways home!",32,"<【 擊敗型任務 】:#ffd700>

<10>聽說從賭犬場逃出的獒切繁殖後，
　 群聚在帝都郊外。
　 削弱這些氣勢洶洶的獒切，帶回賭犬場吧！"
1485,48967CF5,1559,2,"<【 オシュトルの右腕を任される状態 】:#ffd700>
　 ヤマトの秩序を護る者。


<【 推奨ユニットレベル 】:#ffd700>
　 Lv.45～",2,"<[Oshtor's Right-Hand Man]:#ffd700>
What would Yamato do without you?


<Recommended Level:#ffd700>
Lv.45+",2,"<【 被委任為奧修特爾心腹的狀態 】:#ffd700>
　 維護大和秩序的人。


<【 推薦單位等級 】:#ffd700>
　 Lv.45～"
1486,48F0F334,1464,9,"<【 撃破系任務 】:#ffd700>

<10>辺境の大国ウズールッシャとの戦が始まり、自らも戦線に立つこととなった
　 ハク一行。　戦場に辿り着くと同時に、進軍中のウズールッシャ兵を発見する。
　 敵の進路からヤマト軍の陣地へ奇襲をかけることが予想されたため、
　 遊撃部隊として逆に奇襲を仕掛け、死兵たちとの分断に成功するのだが……",9,"<[Battle Mission]:#ffd700>

When war breaks out with neighboring Uzurusha, Haku and friends
find themselves sent to the front lines to assist. En route to the
battlefield they discover a battalion of Uzurushan soldiers lying in
wait to ambush the Yamatan troops. Will Haku and the others be
able to turn the tables and ensure victory?",9,"<【 擊敗型任務 】:#ffd700>

<10>與邊境的大國烏茲魯沙的戰爭已經開始，哈克一行人也站上了前線。
　 到達戰場的同時，發現了行軍中的烏茲魯沙士兵。
　 由於從敵人的路線預測他們將奇襲大和軍的陣地，
　 哈克一行人作為游擊部隊反過來進行奇襲，雖然成功擺脫了死兵們……"
1487,4A0F67A6,1534,11,"<【 撃破系任務 】:#ffd700>

<10>お題
　 <恐怖心:#ffd700>を克服せよ。",11,"<[Battle Mission]:#ffd700>

Mission:
Defeat <Fear Itself:#ffd700>",11,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<恐懼心:#ffd700>。"
1488,4D62A3BF,1538,7,"<【 撃破系任務 】:#ffd700>

<10>お題
　 <偽物:#ffd700>を克服せよ。",7,"<[Battle Mission]:#ffd700>

Mission:
Defeat <The Imposters:#ffd700>",7,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<冒牌貨:#ffd700>。"
1489,4F04C52D,1479,28,"<【 撃破系任務 】:#ffd700>

<10>ウズールッシャの霧の渓谷に伏兵が待ち伏せていた。
 　中には暗部らしき集団も参戦している模様。
 　襲い来る蛮族を返り討ちにせよ！",28,"<[Battle Mission]:#ffd700>

Uzurushan tribesmen are lurking in the mist and ambushing our troops.
This is outrageous and we can't allow them to continue!
Find them and teach them a lesson!",28,"<【 擊敗型任務 】:#ffd700>

<10>烏茲魯沙的霧中溪谷裡有伏兵埋伏。
　 其中有像是暗部的人員也加入了這場戰鬥。
　 讓這些襲來的蠻族嘗嘗苦頭吧！"
1490,4F9D372D,1460,13,"<【 撃破系任務 】:#ffd700>

<10>オシュトルの隠密として働くこととなったハクたちは、帝都で最初の任務を
　 受けることになる。　その任務とは、脱獄した盗賊団首領モズヌを再び
　 捕らえるというもの。　捜索を開始したハクたちであったが、自分たちの
　 拠点である白桜閣でモズヌ一家と偶然にも遭遇する。　間抜けな再会に
　 動揺しつつも、帝都郊外にモズヌを追い詰めるハクたちであった。",13,"<[Battle Mission]:#ffd700>

Roped into helping Oshtor in his schemes, Haku takes on his 
first job in the capital. The mission is simple: track down and 
apprehend the escaped bandit chief Moznu. Unexpectedly, 
they encounter the Moznu Bandits in their own home base. 
Haku and company recover from the surprise and give chase 
all the way to the outskirts of the city.",13,"<【 擊敗型任務 】:#ffd700>

<10>哈克一行人作為奧修特爾的密探而工作，在帝都接到了最初的任務。
　 這個任務是再次抓捕逃獄的盜賊團首領伯勞。
　 哈克一行人開始進行搜索，卻在自己的據點白樓閣偶然遇到了伯勞一夥。
　 雖然哈克一行人因為這糊塗的再會而有所動搖，
　 但他們仍然在帝都郊外將伯勞逼上了絕境。"
1491,4FFBB8EC,1555,6,"<【 隠密としてまだまだヒヨッコな状態 】:#ffd700>
　 市井の世話を行う者。


<【 推奨ユニットレベル 】:#ffd700>
　 Lv.10～",6,"<[A Mere Greenhorn]:#ffd700>
Started patrolling around town.


<Recommended Level:#ffd700>
Lv.10+",6,"<【 作為密探還太嫩的狀態 】:#ffd700>
　 照顧百姓的人。


<【 推薦單位等級 】:#ffd700>
　 Lv.10～"
1492,504AE218,1547,3,"　 戦記 14章 達成
　 自由任務を 8 任務以上達成",3,"　 Complete Chapter 14
　 Complete 8 Free Missions",3,"　 完成 戰記 14章
　 完成 8 個以上的自由任務"
1493,51723075,1485,22,"<【 撃破系任務 】:#ffd700>

<10>トゥスクルの砦に精鋭の兵が集まっている、という噂を耳にした。
 　急ぎトゥスクルへ向かい、精鋭部隊の偵察を行ってきて欲しい。
 　なお、彼らと戦闘になった場合は、武力抵抗も致し方ないだろう。",22,"<[Battle Mission]:#ffd700>

Elite soldiers are said to be assembling at the Tuskur stronghold.
I'd like for you to evaluate their strength and report back
post-haste. Even if you do get caught and have to fight your way
out, that shouldn't be too much of a problem, yes?",22,"<【 擊敗型任務 】:#ffd700>

<10>聽說有精銳部隊聚集在圖斯庫爾的城塞中。
　 希望能立刻前往圖斯庫爾，探查一下精銳部隊。
　 另外，如果與他們發生戰鬥，也只能武力抵抗了吧。"
1494,531456E7,1544,1,"<【 撃破系任務 】:#ffd700>

<10>お題
　 <宿敵:#ffd700>を克服せよ。",1,"<[Battle Mission]:#ffd700>

Mission:
Defeat <Nemesis:#ffd700>",1,"<【 擊敗型任務 】:#ffd700>

<10>課題
　 克服<宿敵:#ffd700>。"
1495,538060A9,1565,2,"<【 夢の終点に辿り着いた状態 】:#ffd700>
　 夢の終わりを知る者。


<【 推奨ユニットレベル 】:#ffd700>
　 <※測定不能。 強敵注意！:#ff0050>",2,"<[Furthest Reaches of the Psyche]:#ffd700>
At the end of the dream comes
the dawn...

<Recommended Level:#ffd700>
<*Unknown. Warning Powerful Foes!:#ff0050>",2,"<【 到達夢境終點的狀態 】:#ffd700>
　 知道夢境結局的人。


<【 推薦單位等級 】:#ffd700>
　 <※無法預測。 注意強敵！:#ff0050>"
1496,54EDA4B0,1561,6,"<【 夢の入り口に立った状態 】:#ffd700>
　 現実と夢の境に立つ者。


<【 推奨ユニットレベル 】:#ffd700>
　 Lv.20～",6,"<[Standing on the Shores of Dream]:#ffd700>
Cross the borders between
dream and reality.

<Recommended Level:#ffd700>
Lv.20+",6,"<【 剛入夢的狀態 】:#ffd700>
　 處於現實與夢境交界處的人。


<【 推薦單位等級 】:#ffd700>
　 Lv.20～"
1497,55984DF2,1527,4,"<【 撃破系任務 】:#ffd700>

<10>帝都・天守に最強の武人たちが集結した。
　 それぞれの立場や位を超え、純然たる戦を開始する。
　 最強の武は誰なのか、今ここに証明せよ！",4,"<[Battle Mission]:#ffd700>

A band of powerful warriors have gathered at the palace.
Word has it they're fighting each other for the pure thrill of it.
Show them who the strongest fighter in the land really is!",4,"<【 擊敗型任務 】:#ffd700>

<10>帝都‧天守集結了最強的武人們。
　 他們忘卻了各自的立場及地位，展開了純粹的戰鬥。
　 就在此時此刻，證明誰才是最強的武人吧。"
1498,561FF46C,1489,18,"<【 撃破系任務 】:#ffd700>

<10>ヤマトの検非違使の中にモズヌと
　 繋がっている人物が存在し、またしてもモズヌが脱走した模様だ。
　 まだ帝都の近くに潜伏しているはずだが、
　 脱走を手引きしたヤマト兵も行動を共にしている様子。
　 激しい抵抗が予想される。心して現場へ向かえ！",18,"<[Battle Mission]:#ffd700>

An ally of Moznu has managed to infiltrate the Kebiishi and allow
the scoundrel to escape yet again! He can't have gone far. I'd say
he's still in the capital somewhere, and he likely has other traitors
assisting him. I doubt he'll go down easy, but we can't allow someone
like him to roam free!",18,"<【 擊敗型任務 】:#ffd700>

<10>在大和的檢非違使之中有人與伯勞串通，伯勞好像又逃走了。
　 他肯定還潛伏在帝都附近，
　 但他似乎跟著幫助他逃脫的大和士兵一起行動。
　 應該會出現激烈的反抗，小心前往現場吧！"
1499,5686066C,1470,3,"<【 撃破系任務 】:#ffd700>

<10>帝が崩御したという知らせを受け、急ぎことの真相を確かめるべく帰国する
　 ハク一行。　しかし帰国の途中で、怪しい気配を放つ手練れの集団に取り
　 囲まれてしまう。　ヤクトワルト曰く、襲いかかってきた敵たちは
　 ウズールッシャの刺客、影だという。　今更のウズールッシャの襲撃に
　 疑問を持ちつつも、眼の前の殺気と対峙するハクたちであった。",3,"<[Battle Mission]:#ffd700>

Upon hearing a rumor that the Mikado passed away, Haku heads
back to the capital. On the way, he is attacked by a mysterious
gang of warriors. According to Jachdwalt, these are The Shadows,
assassins from Uzurusha. But why are they attacking now?
The answer will have to wait until after the battle...",3,"<【 擊敗型任務 】:#ffd700>

<10>哈克一行人收到帝皇駕崩的消息，趕緊歸國確認真相。
　 在歸國的途中，他們被一夥氣息怪異，身手不凡的人包圍。
　 亞庫托瓦爾特說襲來的敵人們是烏茲魯沙被稱為影的刺客。
　 事到如今烏茲魯沙還來襲擊，哈克一行人對此抱有疑問，
　 但又必須與眼前的殺氣對峙。"
1500,60C3EB69,1511,20,"<【 撃破系任務 】:#ffd700>

<10>モズヌ一派とノスリ一派が手を組んだ新勢力に、
　 ノスリの偽物が頭として仲間に加わったようだ。
　 益々勢いづく新勢力だが、奴らの隠れ家を襲撃し、
　 山賊たちの野望を終わらせろ！",20,"<[Battle Mission]:#ffd700>

The fake Nosuri has united Moznu Bandits and defectors from
Nosuri's own group under her command. They could grow to be
a real threat if left unchecked. Find their HQ and put an end to
their schemes!",20,"<【 擊敗型任務 】:#ffd700>

<10>冒牌鵟似乎在伯勞一派及鵟一派聯手組建的新勢力中
　 成為了首領。新勢力日漸強大，
　 襲擊他們的秘密據點，摧毀他們的野心吧！"
1501,634452F7,1505,2,"<【 撃破系任務 】:#ffd700>

<10>トゥスクルの砦にて、侍大将ベナウィの姿が確認された。
　 彼が率いる精鋭部隊の実戦演習が行われているらしい。
　 トゥスクルの強さの秘密を知る絶好の機会だ。
　 海を渡り、偵察を開始せよ！",2,"<[Battle Mission]:#ffd700>

Warmaster Benawi is confirmed as being stationed at the Tuskur
stronghold. And he's not standing idle, either. He's hard at work
training a crack squad of warriors. This could be our chance to get
some useful intel on the extent of their battle prowess. Cross the
ocean and see what you can find out!",2,"<【 擊敗型任務 】:#ffd700>

<10>在圖斯庫爾的城塞，確認到了武士大將貝納威的身影。
　 他好像正率領精銳部隊進行實戰演習。
　 這是瞭解圖斯庫爾為何會如此強大的大好機會。
　 渡過海洋，開始偵察吧！"
1502,66323E3F,1551,4,　 夢幻演武を 3 任務以上達成,4,　 Complete 3 Dream Arena Missions,4,　 完成 3 個以上的夢幻演武任務
1503,67AE2F70,1507,24,"<【 撃破系任務 】:#ffd700>

<10>クジュウリの雪山でモズヌ一家の集会に遭遇した。
 　仲間を集め、大規模な盗みを働こうとしているに違いない。
 　集会に乱入し、モズヌ一家の悪事を阻止せよ！",24,"<[Battle Mission]:#ffd700>

One of our agents witnessed a meeting of the Moznu Bandits at
Kujyuri. It seems they're gathering allies for a major assault.
Infiltrate their base and wipe out those ruffians!",24,"<【 擊敗型任務 】:#ffd700>

<10>在九重里雪山上撞見伯勞一夥的集會。
　 他們在此招集同伴要進行大規模的盜竊。
　 闖入他們的集會，阻止伯勞一夥吧！"
1504,6975A742,1515,16,"<【 撃破系任務 】:#ffd700>

<10>トゥスクル騎兵衆副長のクロウの招集から、
 　全国の猛者を集めた闘技会が開催された。
　 最後まで勝ち抜いたものには、
　 クロウが直々に手合わせを行うことになっている。
　 強者を蹴散らし、トゥスクルの狂刃と立合え！",16,"<[Battle Mission]:#ffd700>

Tuskur General Kurou is hosting a fighting tournament, calling for
the strongest warriors from all across the land. Whoever wins will
get the chance to duel him personally. Take advantage of this
opportunity to eliminate some of our competition!",16,"<【 擊敗型任務 】:#ffd700>

<10>在圖斯庫爾騎兵隊副隊長克羅的招集下，
　 舉辦了聚集全國勇士的競技賽。
　 最後勝出的人能夠直接與克羅交手。
　 打敗強者們，與圖斯庫爾的狂刃一較高下吧！"
1505,706E9603,1525,6,"<【 撃破系任務 】:#ffd700>

<10>各国の名もなき戦士たちが集まり、新たな組織を結成せよとしている。
　 組織がこれ以上大きくなる前に、早めに手を打ちたいところ。
　 彼らが集まるという集会所に潜入し、組織設立を阻止せよ！",6,"<[Battle Mission]:#ffd700>

A ragtag collection of warriors from other lands have formed their
own faction. This could mean trouble if we allow them to grow
any bigger. Sneak into their meeting spot and eliminate this
so-called organization!",6,"<【 擊敗型任務 】:#ffd700>

<10>各國有名的戰士們正齊聚一堂組建新的組織。
　 在組織越來越大之前，趕快採取對策吧。
　 潛入他們的集會所阻止他們吧！"
1506,79D8DA28,1521,10,"<【 撃破系任務 】:#ffd700>

<10>ウズールッシャの蟲使いたちが、
　 ヤマトの領土でギギリを繁殖させているという情報が入った。
　 帝都に蟲を放たれる前に、蛮族諸共駆逐せよ！",10,"<[Battle Mission]:#ffd700>

I'll make this quick. Researchers from Uzurusha have been breeding
swarms of gigiri in Yamato territory. Strike down the breeders and
defeat their monsters before they can release them into the city!",10,"<【 擊敗型任務 】:#ffd700>

<10>有情報稱烏茲魯沙的操蟲使在大和的領土上繁殖奇奇利。
　 在蟲子被放到帝都以前，驅逐那些蠻族吧！"
1507,7A5F63B6,1495,12,"<【 撃破系任務 】:#ffd700>

<10>タタリウンカミの姿がクジュウリの雪山で発見された。
　 普段、陽の光の前には姿を表さないが、
　 同時にボロギギリの姿も報告されているため、
　 餌を追いかけて洞窟から出てきた可能性もある。
　 ギギリやタタリたちの動きも活性化しているため、
　 気を引き締めて調査にあたれ！",12,"<[Battle Mission]:#ffd700>

People have reported catching sight of a Tatari-Unkami in the 
Kujyuri Mountains. These monsters usually shun the sunlight, 
but based on the increased Boro-Gigiri sightings, it may be 
venturing out of its cave during the day to hunt for food. 
Find out what's got these creatures so excited!",12,"<【 擊敗型任務 】:#ffd700>

<10>在九重里的雪山上發現了祟溫凱米。
　 牠平常不會出現在陽光前，
　 但由於同時也有巨奇利的目擊報告出現，
　 所以牠可能是為了追趕食物而從洞穴出來。
　 因為奇奇利跟祟的行動都被活化了 ，
　 好好注意並進行調查吧 ！"
1508,7D32A7AF,1499,8,"<【 撃破系任務 】:#ffd700>

<10>ヤクトワルトの名を騙る偽物がウズールッシャに現れた。
　 それに呼応するが如く、ウズールッシャの残党も集結を開始し、
　 近々ヤマトへと進行してくる様子だ。
　 現地へ向かい、偽りの名を語る輩を切り捨てろ！",8,"<[Battle Mission]:#ffd700>

A new military leader is gaining power in Uzurusha, and he
bears a disturbing resemblance to Jachdwalt. He's gathering
support fast and advancing toward Yamato. Make your way to
the border and give this impostor a taste of what they're up
against!",8,"<【 擊敗型任務 】:#ffd700>

<10>盜用亞庫托瓦爾特之名的傢伙在烏茲魯沙現身了。
　 而且還集結了烏茲魯沙的殘黨，
　 看樣子他們最近會向大和前進 。
　 趕往現場，收拾掉冒牌貨吧！"
1509,7EB51E31,1517,14,"<【 撃破系任務 】:#ffd700>

<10>ウズールッシャの渓谷に、モズヌが出現した。
 　目撃情報によると、モズヌが二人いるらしい。
 　どういう訳かわからないが、異国で暴れまわる、
　 二人の山賊を取り押さえろ！",14,"<[Battle Mission]:#ffd700>

Moznu has been spotted causing trouble in the misty valley.
Actually, according to eye-witness reports there are two of him.
Investigate this mystery and bring both Moznus to justice!",14,"<【 擊敗型任務 】:#ffd700>

<10>伯勞出現在烏茲魯沙的溪谷。
　 根據目擊情報，好像有兩個伯勞。
　 雖然不知道是怎麼一回事，
　 總之去逮捕這兩個在異國搗亂的山賊吧！"
1510,883C5F13,1553,2,　 夢幻演武を 12 任務以上達成,2,　 Complete 12 Dream Arena Missions,2,　 完成 12 個以上的夢幻演武任務
1511,89A04E5C,1509,22,"<【 撃破系任務 】:#ffd700>

<10>デコポンポが新しい闇賭博の見世物として、
　 蟲と剣奴を戦わせる催し物を準備しているらしい。
 　会場へ乱入し、ご法度の計画を阻止せよ！",22,"<[Battle Mission]:#ffd700>

Word on the street is Dekopompo's set up a new gambling ring.
This time he's showcasing fights between Nakwan and monsters
for people to bet on the outcome.
Put a stop to this blatant violation of the law!",22,"<【 擊敗型任務 】:#ffd700>

<10>凸砰砰好像準備舉辦活動，讓蟲與劍奴戰鬥，
　 以此作為地下博弈的新項目。
　 闖入會場來阻止這個違法計畫吧！"
1512,8D4A33DB,1503,4,"<【 撃破系任務 】:#ffd700>

<10>ある使者から封書を預かった。
　 送り主は書かれていなかったが「闘技場にて待つ」とだけ書かれており、
　 ただならない雰囲気と、嫌な予感が過る。
　 送り主の正体を確認するため、いざ闘技場へと向かえ！",4,"<[Battle Mission]:#ffd700>

I was handed an unsigned sealed letter by a messenger.
All it says is, ""I'll be waiting for you at the arena.""
Surely, this does not bode well...
Go to the arena and see who sent this cryptic missive!",4,"<【 擊敗型任務 】:#ffd700>

<10>某個使者送來了信。
　 沒有寫寄信人是誰，只寫了「我在鬥技場等著」，
　 氣氛不同尋常，感覺有種不好的預感。
　 為了確認寄信人是誰，趕緊往鬥技場前進吧！"
1513,8ECD8A45,1513,18,"<【 撃破系任務 】:#ffd700>

<10>デコポンポが各国の猛者を金で集め、
　 新しく精鋭部隊を結成したらしい。
　 部隊の腕試しとして、挑戦状が届いているようだが、
　 奴らに格の違いを思い知らせてやれ！",18,"<[Battle Mission]:#ffd700>

Well, this is unexpected. Dekopompo has hired every mercenary he
can find and created his own military squad. They've even issued us
with a formal challenge. The gall! Show these upstarts that we're on
a completely different level!",18,"<【 擊敗型任務 】:#ffd700>

<10>凸砰砰好像用錢招集了各國的勇士，
　 組成了新的精銳部隊。
　 他寄了戰書過來，似乎想要試試部隊的實力。
　 讓那傢伙知道彼此的差距吧！"
1514,90BB7F1D,1519,12,"<【 撃破系任務 】:#ffd700>

<10>デコポンポによる賄賂でトゥスクルから亡命して来た兵が現れた。
　 金で雇われたわりには相当な手練れだという噂だ。
　 闘技場にてその腕を確かめろ！",12,"<[Battle Mission]:#ffd700>

Dekopompo's been throwing his money around again, this time hiring
mercenaries who were former Tuskur soldiers. Have they got the
skills to justify the salary he's paying them? You'd better head over
to the arena and see for yourself!",12,"<【 擊敗型任務 】:#ffd700>

<10>凸砰砰從圖斯庫爾收買的亡命之徒出現了。
　 雖說是些見錢眼開的傢伙，但好像武藝相當高超。
　 在鬥技場確認看看吧！"
1515,933CC683,1497,10,"<【 撃破系任務 】:#ffd700>

<10>帝と皇女アンジュが不在の隙に、
　 デコポンポが帝都・天守で何やら探しものをしているらしい。
　 おそらく帝の威光に肖った金品を目当てにしているようだが、
　 この咎を放って置く訳にはいかない。
　 至急、天守に向かいデコポンポに制裁を加えろ！",10,"<[Battle Mission]:#ffd700>

While the cat's away the mice will play... Or in this case, while 
the Mikado and princess are away, Dekopompo will skulk 
around the palace suspiciously. What could he be looking for?
Most likely he's trying to pilfer imperial treasures 
and damage the royal family's authority.
Subdue him before he has a chance to get away!",10,"<【 擊敗型任務 】:#ffd700>

<10>趁帝皇和公主杏樹不在的空檔，
　 凸砰砰在帝都‧天守找些什麼的樣子。
　 看來他在找一些帶有帝皇權威的值錢物品吧，
　 不能置之不理。
　 趕快前往天守制裁凸砰砰吧！"
1516,9451029A,1493,14,"<【 撃破系任務 】:#ffd700>

<10>ウズールッシャの遺跡で、夜になると呻き声が聞こえる
　 という噂が検非違使の間で広がっている。
　 遺跡の警備にあたる検非違使たちの士気に関わるため、
　 呻き声の原因調査を行ってきて欲しい。",14,"<[Battle Mission]:#ffd700>

Eerie moans have been heard emanating from the Uzurusha ruins at
night, or so our reports say. We can't afford to let the Kebiishi get
spooked by such ridiculous rumors. Find the source of these sounds
and do whatever's necessary to shut them up!",14,"<【 擊敗型任務 】:#ffd700>

<10>傳言在烏茲魯沙遺跡裡，一到晚上就會聽到低吼聲，
　 這樣的傳言在檢非違使間擴散。
　 由於會影響看守遺跡的檢非違使們的士氣，
　 所以希望去調查低吼聲的原因。"
